,state,year,education_level,education_code,number_of_births,avg_mother_age,avg_birth_weight_grams,ref_year
918,Kentucky,2016,Unknown or Not Stated,-9,273,28,3164.4,2002
919,Kentucky,2016,8th grade or less,1,1882,28,3306.9,2001
920,Kentucky,2016,9th through 12th grade with no diploma,2,5810,24,3120.95,2007
921,Kentucky,2016,High school graduate or GED completed,3,15424,25,3207.3,2007
922,Kentucky,2016,"Some college credit, but not a degree",4,13040,27,3243.7,2005
923,Kentucky,2016,"Associate degree (AA, AS)",5,4964,29,3307.3999999999996,2003
924,Kentucky,2016,"Bachelor's degree (BA, AB, BS)",6,8549,30,3361.5,2002
925,Kentucky,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4290,32,3368.0,2000
926,Kentucky,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1217,33,3318.6,1999
927,Kentucky,2017,Unknown or Not Stated,-9,248,28,3233.45,2003
928,Kentucky,2017,8th grade or less,1,1796,29,3279.1499999999996,2001
929,Kentucky,2017,9th through 12th grade with no diploma,2,5643,24,3125.5,2008
930,Kentucky,2017,High school graduate or GED completed,3,15683,25,3205.8999999999996,2008
931,Kentucky,2017,"Some college credit, but not a degree",4,12493,27,3248.75,2006
932,Kentucky,2017,"Associate degree (AA, AS)",5,5028,29,3292.8999999999996,2004
933,Kentucky,2017,"Bachelor's degree (BA, AB, BS)",6,8371,30,3358.45,2003
934,Kentucky,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4370,32,3382.1499999999996,2001
935,Kentucky,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1120,33,3362.75,2000
936,Kentucky,2018,Unknown or Not Stated,-9,238,28,3190.95,2004
937,Kentucky,2018,8th grade or less,1,1859,29,3317.3,2002
938,Kentucky,2018,9th through 12th grade with no diploma,2,5238,24,3116.6,2009
939,Kentucky,2018,High school graduate or GED completed,3,15922,25,3198.65,2009
940,Kentucky,2018,"Some college credit, but not a degree",4,12130,27,3261.4,2007
941,Kentucky,2018,"Associate degree (AA, AS)",5,4928,29,3297.55,2005
942,Kentucky,2018,"Bachelor's degree (BA, AB, BS)",6,8173,30,3350.5,2004
943,Kentucky,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4293,32,3376.0,2002
944,Kentucky,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1141,33,3375.6,2001
945,Kentucky,2019,Unknown or Not Stated,-9,290,29,3185.95,2004
946,Kentucky,2019,8th grade or less,1,1880,29,3302.45,2003
947,Kentucky,2019,9th through 12th grade with no diploma,2,4971,24,3099.1499999999996,2010
948,Kentucky,2019,High school graduate or GED completed,3,15908,25,3196.3,2010
949,Kentucky,2019,"Some college credit, but not a degree",4,11703,27,3257.45,2008
950,Kentucky,2019,"Associate degree (AA, AS)",5,4864,29,3281.6499999999996,2006
951,Kentucky,2019,"Bachelor's degree (BA, AB, BS)",6,8226,30,3346.8,2005
952,Kentucky,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4133,32,3359.2,2003
953,Kentucky,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1094,33,3354.45,2002
954,Kentucky,2020,Unknown or Not Stated,-9,239,28,3095.8,2006
955,Kentucky,2020,8th grade or less,1,1912,29,3306.5,2004
956,Kentucky,2020,9th through 12th grade with no diploma,2,4650,24,3126.0,2011
957,Kentucky,2020,High school graduate or GED completed,3,16102,25,3204.05,2011
958,Kentucky,2020,"Some college credit, but not a degree",4,10783,27,3254.45,2009
959,Kentucky,2020,"Associate degree (AA, AS)",5,4618,29,3283.7,2007
960,Kentucky,2020,"Bachelor's degree (BA, AB, BS)",6,8044,30,3354.65,2006
961,Kentucky,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4210,32,3376.2,2004
962,Kentucky,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1110,33,3355.35,2003
963,Kentucky,2021,Unknown or Not Stated,-9,248,28,3075.25,2007
964,Kentucky,2021,8th grade or less,1,2078,29,3285.6,2005
965,Kentucky,2021,9th through 12th grade with no diploma,2,4400,24,3118.2,2012
966,Kentucky,2021,High school graduate or GED completed,3,16117,26,3188.6000000000004,2011
967,Kentucky,2021,"Some college credit, but not a degree",4,10531,27,3241.9,2010
968,Kentucky,2021,"Associate degree (AA, AS)",5,4683,29,3279.6,2008
969,Kentucky,2021,"Bachelor's degree (BA, AB, BS)",6,8683,30,3344.05,2007
970,Kentucky,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4294,32,3339.6,2005
971,Kentucky,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1180,33,3338.3500000000004,2004
972,Louisiana,2016,Unknown or Not Stated,-9,299,28,2989.75,2002
973,Louisiana,2016,8th grade or less,1,1775,26,3117.15,2003
974,Louisiana,2016,9th through 12th grade with no diploma,2,8100,24,3058.2,2007
975,Louisiana,2016,High school graduate or GED completed,3,19923,26,3129.95,2006
976,Louisiana,2016,"Some college credit, but not a degree",4,13675,27,3179.55,2005
977,Louisiana,2016,"Associate degree (AA, AS)",5,4363,29,3218.35,2003
978,Louisiana,2016,"Bachelor's degree (BA, AB, BS)",6,10422,30,3299.65,2002
979,Louisiana,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3449,32,3283.0,2000
980,Louisiana,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1172,33,3264.8999999999996,1999
981,Louisiana,2017,Unknown or Not Stated,-9,420,29,3112.65,2002
982,Louisiana,2017,8th grade or less,1,1648,27,3140.5,2003
983,Louisiana,2017,9th through 12th grade with no diploma,2,7538,24,3054.3500000000004,2008
984,Louisiana,2017,High school graduate or GED completed,3,19503,26,3118.55,2007
985,Louisiana,2017,"Some college credit, but not a degree",4,12872,27,3169.95,2006
986,Louisiana,2017,"Associate degree (AA, AS)",5,4531,29,3204.6499999999996,2004
987,Louisiana,2017,"Bachelor's degree (BA, AB, BS)",6,9881,30,3289.75,2003
988,Louisiana,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3453,32,3284.05,2001
989,Louisiana,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1172,33,3270.25,2000
990,Louisiana,2018,Unknown or Not Stated,-9,369,28,3023.7,2004
991,Louisiana,2018,8th grade or less,1,1635,27,3135.25,2004
992,Louisiana,2018,9th through 12th grade with no diploma,2,7147,25,3025.9,2008
993,Louisiana,2018,High school graduate or GED completed,3,19315,26,3111.8500000000004,2008
994,Louisiana,2018,"Some college credit, but not a degree",4,12217,27,3173.45,2007
995,Louisiana,2018,"Associate degree (AA, AS)",5,4582,29,3215.8,2005
996,Louisiana,2018,"Bachelor's degree (BA, AB, BS)",6,9747,31,3298.9,2003
997,Louisiana,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3407,32,3270.7,2002
998,Louisiana,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1196,33,3291.65,2001
999,Louisiana,2019,Unknown or Not Stated,-9,363,28,3061.15,2005
1000,Louisiana,2019,8th grade or less,1,1655,27,3160.45,2005
1001,Louisiana,2019,9th through 12th grade with no diploma,2,6694,25,3041.55,2009
1002,Louisiana,2019,High school graduate or GED completed,3,19859,26,3108.1499999999996,2009
1003,Louisiana,2019,"Some college credit, but not a degree",4,11550,27,3156.1000000000004,2008
1004,Louisiana,2019,"Associate degree (AA, AS)",5,4511,29,3200.5,2006
1005,Louisiana,2019,"Bachelor's degree (BA, AB, BS)",6,9556,31,3279.8,2004
1006,Louisiana,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3567,32,3278.75,2003
1007,Louisiana,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1186,33,3265.5,2002
1008,Louisiana,2020,Unknown or Not Stated,-9,272,29,3018.75,2005
1009,Louisiana,2020,8th grade or less,1,1616,28,3150.0,2005
1010,Louisiana,2020,9th through 12th grade with no diploma,2,6196,25,3040.1,2010
1011,Louisiana,2020,High school graduate or GED completed,3,19770,26,3114.8500000000004,2010
1012,Louisiana,2020,"Some college credit, but not a degree",4,10878,28,3160.9,2008
1013,Louisiana,2020,"Associate degree (AA, AS)",5,4413,30,3183.3,2006
1014,Louisiana,2020,"Bachelor's degree (BA, AB, BS)",6,9416,31,3278.85,2005
1015,Louisiana,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3560,32,3244.3,2004
1016,Louisiana,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1207,34,3244.95,2002
1017,Louisiana,2021,Unknown or Not Stated,-9,309,28,3032.3999999999996,2007
1018,Louisiana,2021,8th grade or less,1,1550,28,3140.7,2006
1019,Louisiana,2021,9th through 12th grade with no diploma,2,6063,25,3037.4,2011
1020,Louisiana,2021,High school graduate or GED completed,3,19762,26,3094.55,2011
1021,Louisiana,2021,"Some college credit, but not a degree",4,10654,28,3141.45,2009
1022,Louisiana,2021,"Associate degree (AA, AS)",5,4578,30,3178.45,2007
1023,Louisiana,2021,"Bachelor's degree (BA, AB, BS)",6,9591,31,3258.0,2006
1024,Louisiana,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3678,32,3253.8999999999996,2005
1025,Louisiana,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1252,33,3276.75,2004
1026,Maine,2016,Unknown or Not Stated,-9,16,34,2690.2,1996
1027,Maine,2016,8th grade or less,1,162,30,3265.3999999999996,1999
1028,Maine,2016,9th through 12th grade with no diploma,2,676,24,3190.1,2007
1029,Maine,2016,High school graduate or GED completed,3,3531,26,3297.7,2006
1030,Maine,2016,"Some college credit, but not a degree",4,2628,28,3383.4,2004
1031,Maine,2016,"Associate degree (AA, AS)",5,1245,30,3383.8,2002
1032,Maine,2016,"Bachelor's degree (BA, AB, BS)",6,2818,31,3426.9,2001
1033,Maine,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1243,33,3423.3999999999996,1999
1034,Maine,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,379,33,3395.45,1999
1035,Maine,2017,Unknown or Not Stated,-9,12,33,2808.7,1998
1036,Maine,2017,8th grade or less,1,204,31,3270.95,1999
1037,Maine,2017,9th through 12th grade with no diploma,2,664,24,3191.0,2008
1038,Maine,2017,High school graduate or GED completed,3,3329,26,3289.5,2007
1039,Maine,2017,"Some college credit, but not a degree",4,2560,28,3332.5,2005
1040,Maine,2017,"Associate degree (AA, AS)",5,1204,30,3379.8,2003
1041,Maine,2017,"Bachelor's degree (BA, AB, BS)",6,2777,31,3412.0,2002
1042,Maine,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1180,33,3381.9,2000
1043,Maine,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,359,33,3399.55,2000
1044,Maine,2018,Unknown or Not Stated,-9,13,31,3476.2,2001
1045,Maine,2018,8th grade or less,1,191,30,3288.6000000000004,2001
1046,Maine,2018,9th through 12th grade with no diploma,2,628,24,3150.6000000000004,2009
1047,Maine,2018,High school graduate or GED completed,3,3303,27,3287.0,2007
1048,Maine,2018,"Some college credit, but not a degree",4,2663,28,3339.1000000000004,2006
1049,Maine,2018,"Associate degree (AA, AS)",5,1186,30,3352.3999999999996,2004
1050,Maine,2018,"Bachelor's degree (BA, AB, BS)",6,2799,31,3400.25,2003
1051,Maine,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1155,33,3418.05,2001
1052,Maine,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,368,34,3348.55,2000
1053,Maine,2019,Unknown or Not Stated,-9,31,30,3226.2,2003
1054,Maine,2019,8th grade or less,1,162,30,3328.7,2002
1055,Maine,2019,9th through 12th grade with no diploma,2,630,25,3175.3,2009
1056,Maine,2019,High school graduate or GED completed,3,2920,27,3277.8500000000004,2008
1057,Maine,2019,"Some college credit, but not a degree",4,2563,28,3318.55,2007
1058,Maine,2019,"Associate degree (AA, AS)",5,1114,30,3346.6000000000004,2005
1059,Maine,2019,"Bachelor's degree (BA, AB, BS)",6,2763,32,3415.1499999999996,2003
1060,Maine,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1209,33,3397.75,2002
1061,Maine,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,387,34,3303.45,2001
1062,Maine,2020,Unknown or Not Stated,-9,67,32,3283.3999999999996,2002
1063,Maine,2020,8th grade or less,1,167,30,3346.95,2003
1064,Maine,2020,9th through 12th grade with no diploma,2,628,25,3187.65,2010
1065,Maine,2020,High school graduate or GED completed,3,2892,27,3273.75,2009
1066,Maine,2020,"Some college credit, but not a degree",4,2446,29,3318.0,2007
1067,Maine,2020,"Associate degree (AA, AS)",5,982,30,3351.75,2006
1068,Maine,2020,"Bachelor's degree (BA, AB, BS)",6,2750,32,3394.15,2004
1069,Maine,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1241,33,3398.4,2003
1070,Maine,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,366,34,3371.0,2002
1071,Maine,2021,Unknown or Not Stated,-9,42,32,3200.45,2003
1072,Maine,2021,8th grade or less,1,194,30,3337.65,2004
1073,Maine,2021,9th through 12th grade with no diploma,2,603,25,3171.6,2011
1074,Maine,2021,High school graduate or GED completed,3,2855,27,3269.45,2010
1075,Maine,2021,"Some college credit, but not a degree",4,2377,29,3302.1499999999996,2008
1076,Maine,2021,"Associate degree (AA, AS)",5,1094,30,3323.15,2007
1077,Maine,2021,"Bachelor's degree (BA, AB, BS)",6,3094,32,3381.9,2005
1078,Maine,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1326,33,3375.5,2004
1079,Maine,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,421,34,3388.5,2003
1080,Maryland,2016,Unknown or Not Stated,-9,407,30,2979.85,2000
1081,Maryland,2016,8th grade or less,1,3113,30,3286.7,1999
1082,Maryland,2016,9th through 12th grade with no diploma,2,6219,26,3162.25,2005
1083,Maryland,2016,High school graduate or GED completed,3,14657,27,3186.05,2005
1084,Maryland,2016,"Some college credit, but not a degree",4,14412,28,3237.95,2004
1085,Maryland,2016,"Associate degree (AA, AS)",5,4703,31,3302.25,2001
1086,Maryland,2016,"Bachelor's degree (BA, AB, BS)",6,15757,32,3316.3999999999996,2000
1087,Maryland,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10590,33,3327.75,1999
1088,Maryland,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3278,34,3308.4,1998
1089,Maryland,2017,Unknown or Not Stated,-9,409,30,3176.3,2001
1090,Maryland,2017,8th grade or less,1,3065,30,3285.25,2000
1091,Maryland,2017,9th through 12th grade with no diploma,2,5801,26,3161.6499999999996,2006
1092,Maryland,2017,High school graduate or GED completed,3,14434,27,3174.8999999999996,2006
1093,Maryland,2017,"Some college credit, but not a degree",4,13924,28,3224.1,2005
1094,Maryland,2017,"Associate degree (AA, AS)",5,4733,31,3277.3500000000004,2002
1095,Maryland,2017,"Bachelor's degree (BA, AB, BS)",6,15527,32,3318.45,2001
1096,Maryland,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10505,33,3310.65,2000
1097,Maryland,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3243,34,3287.45,1999
1098,Maryland,2018,Unknown or Not Stated,-9,414,30,3171.0,2002
1099,Maryland,2018,8th grade or less,1,3131,30,3270.55,2001
1100,Maryland,2018,9th through 12th grade with no diploma,2,5802,26,3181.8500000000004,2007
1101,Maryland,2018,High school graduate or GED completed,3,14188,27,3179.35,2007
1102,Maryland,2018,"Some college credit, but not a degree",4,13647,29,3229.9,2005
1103,Maryland,2018,"Associate degree (AA, AS)",5,4567,31,3292.2,2003
1104,Maryland,2018,"Bachelor's degree (BA, AB, BS)",6,15476,32,3321.8500000000004,2002
1105,Maryland,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10653,33,3313.45,2001
1106,Maryland,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3202,35,3276.35,1999
1107,Maryland,2019,Unknown or Not Stated,-9,451,30,3058.5,2003
1108,Maryland,2019,8th grade or less,1,3293,30,3280.4,2002
1109,Maryland,2019,9th through 12th grade with no diploma,2,5778,26,3167.1,2008
1110,Maryland,2019,High school graduate or GED completed,3,14337,27,3173.3500000000004,2008
1111,Maryland,2019,"Some college credit, but not a degree",4,13009,29,3226.55,2006
1112,Maryland,2019,"Associate degree (AA, AS)",5,4543,31,3289.0,2004
1113,Maryland,2019,"Bachelor's degree (BA, AB, BS)",6,15072,32,3312.0,2003
1114,Maryland,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10592,33,3315.25,2002
1115,Maryland,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3103,35,3301.55,2000
1116,Maryland,2020,Unknown or Not Stated,-9,365,30,3105.85,2004
1117,Maryland,2020,8th grade or less,1,3176,30,3283.45,2003
1118,Maryland,2020,9th through 12th grade with no diploma,2,5417,26,3173.6,2009
1119,Maryland,2020,High school graduate or GED completed,3,14194,27,3182.05,2009
1120,Maryland,2020,"Some college credit, but not a degree",4,12633,29,3222.0,2007
1121,Maryland,2020,"Associate degree (AA, AS)",5,4384,31,3294.9,2005
1122,Maryland,2020,"Bachelor's degree (BA, AB, BS)",6,15020,32,3318.5,2004
1123,Maryland,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10228,33,3309.55,2003
1124,Maryland,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3137,35,3292.4,2001
1125,Maryland,2021,Unknown or Not Stated,-9,399,30,3058.9,2005
1126,Maryland,2021,8th grade or less,1,3086,30,3255.35,2004
1127,Maryland,2021,9th through 12th grade with no diploma,2,5195,27,3176.15,2009
1128,Maryland,2021,High school graduate or GED completed,3,13779,27,3177.5,2010
1129,Maryland,2021,"Some college credit, but not a degree",4,12001,29,3209.6,2008
1130,Maryland,2021,"Associate degree (AA, AS)",5,4462,31,3278.15,2006
1131,Maryland,2021,"Bachelor's degree (BA, AB, BS)",6,15194,32,3310.25,2005
1132,Maryland,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10894,34,3311.1499999999996,2003
1133,Maryland,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3275,35,3268.3,2002
1134,Massachusetts,2016,Unknown or Not Stated,-9,1995,31,3254.75,1999
1135,Massachusetts,2016,8th grade or less,1,1651,29,3234.55,2000
1136,Massachusetts,2016,9th through 12th grade with no diploma,2,4615,26,3195.65,2005
1137,Massachusetts,2016,High school graduate or GED completed,3,11189,28,3248.2,2004
1138,Massachusetts,2016,"Some college credit, but not a degree",4,13241,29,3293.1000000000004,2003
1139,Massachusetts,2016,"Associate degree (AA, AS)",5,4431,31,3312.8,2001
1140,Massachusetts,2016,"Bachelor's degree (BA, AB, BS)",6,17537,32,3358.9,2000
1141,Massachusetts,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12670,33,3359.9,1999
1142,Massachusetts,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3988,34,3306.95,1998
1143,Massachusetts,2017,Unknown or Not Stated,-9,2713,32,3244.7,1999
1144,Massachusetts,2017,8th grade or less,1,1636,30,3231.3,2000
1145,Massachusetts,2017,9th through 12th grade with no diploma,2,4522,26,3183.1,2006
1146,Massachusetts,2017,High school graduate or GED completed,3,11055,28,3246.0,2005
1147,Massachusetts,2017,"Some college credit, but not a degree",4,12858,29,3285.85,2004
1148,Massachusetts,2017,"Associate degree (AA, AS)",5,4355,31,3307.1,2002
1149,Massachusetts,2017,"Bachelor's degree (BA, AB, BS)",6,17254,32,3350.15,2001
1150,Massachusetts,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12419,33,3355.8,2000
1151,Massachusetts,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3890,34,3320.8999999999996,1999
1152,Massachusetts,2018,Unknown or Not Stated,-9,1627,32,3217.95,2000
1153,Massachusetts,2018,8th grade or less,1,1488,30,3257.65,2001
1154,Massachusetts,2018,9th through 12th grade with no diploma,2,4157,27,3187.35,2006
1155,Massachusetts,2018,High school graduate or GED completed,3,10954,28,3245.1,2006
1156,Massachusetts,2018,"Some college credit, but not a degree",4,12377,29,3270.05,2005
1157,Massachusetts,2018,"Associate degree (AA, AS)",5,4182,31,3304.85,2003
1158,Massachusetts,2018,"Bachelor's degree (BA, AB, BS)",6,17385,32,3336.3500000000004,2002
1159,Massachusetts,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12871,33,3351.6,2001
1160,Massachusetts,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,4068,34,3314.9,2000
1161,Massachusetts,2019,Unknown or Not Stated,-9,1815,32,3233.25,2001
1162,Massachusetts,2019,8th grade or less,1,1437,30,3238.3,2002
